,file_name,n_sentence,token,probability,surprisal
3604,de_zilveren_schaatsen,42,zich,0.009354930371046066,4.671851762250532
3605,de_zilveren_schaatsen,42,er,0.002659497782588005,5.929617977552505
3606,de_zilveren_schaatsen,42,over,0.0001972843601834029,8.530864417295096
3607,de_zilveren_schaatsen,42,te,0.0007309994543902576,7.221097844602931
3608,de_zilveren_schaatsen,42,bekommeren,2.493660940672271e-05,10.599173576965542
3609,de_zilveren_schaatsen,42,",",0.2613030672073364,1.3420743682644691
3610,de_zilveren_schaatsen,42,of,0.0010862647322937846,6.825010318950719
3611,de_zilveren_schaatsen,42,hun,6.019153261149768e-06,12.020563962830346
3612,de_zilveren_schaatsen,42,schaatsen,0.00032139086397364736,8.042852530784709
3613,de_zilveren_schaatsen,42,al,0.00013124148244969547,8.93847155421972
3614,de_zilveren_schaatsen,42,"
",0.0047030518762767315,5.359543645615096
3615,de_zilveren_schaatsen,42,dan,0.002648774767294526,5.933658097865963
3616,de_zilveren_schaatsen,42,niet,0.001864648307673633,6.284682818642778
3617,de_zilveren_schaatsen,42,met,0.0002613601100165397,8.249611369732843
3618,de_zilveren_schaatsen,42,ijzer,0.004402901977300644,5.425491415163437
3619,de_zilveren_schaatsen,42,beslagen,0.0001287792547373101,8.957410822970608
3620,de_zilveren_schaatsen,42,waren,0.0018725605914369226,6.280448484518631
3621,de_zilveren_schaatsen,42,.,0.10285745561122894,2.2744111753672462
3622,de_zilveren_schaatsen,43,eensklaps,3.4692093322519213e-06,12.571583848109773
3623,de_zilveren_schaatsen,43,begonnen,9.18725345400162e-06,11.597693528723982
3624,de_zilveren_schaatsen,43,de,0.0002232541737612337,8.40719964292337
3625,de_zilveren_schaatsen,43,schaatsen,7.299452136066975e-06,11.827711262480149
3626,de_zilveren_schaatsen,43,"
",0.00858539342880249,4.757692958215943
3627,de_zilveren_schaatsen,43,van,0.00022572583111468703,8.39618943179861
3628,de_zilveren_schaatsen,43,Hans,1.6467576813283813e-07,15.619287337892272
3629,de_zilveren_schaatsen,43,een,6.496777587017277e-06,11.944204259833736
3630,de_zilveren_schaatsen,43,raar,0.0002618156431708485,8.247869953902116
3631,de_zilveren_schaatsen,43,soort,8.161939331330359e-05,9.413443661078396
3632,de_zilveren_schaatsen,43,van,0.00037650440935976803,7.8845807993459776
3633,de_zilveren_schaatsen,43,geluid,4.438476025825366e-06,12.325199477866308
3634,de_zilveren_schaatsen,43,te,0.0004386044747661799,7.731912519647259
3635,de_zilveren_schaatsen,43,geven,0.0003796421515289694,7.876281455430692
3636,de_zilveren_schaatsen,43,",",0.007671686355024576,4.870218824011372
3637,de_zilveren_schaatsen,43,zijn,0.0001062045557773672,9.150143551984563
3638,de_zilveren_schaatsen,43,streken,0.0002543252194300294,8.276896718491049
3639,de_zilveren_schaatsen,43,werden,0.0005309767439030111,7.540792334474266
3640,de_zilveren_schaatsen,43,al,6.321338150883093e-05,9.668994546489008
3641,de_zilveren_schaatsen,43,"
",0.06683702766895294,2.7054980455891426
3642,de_zilveren_schaatsen,43,korter,0.007470737677067518,4.896761532762928
3643,de_zilveren_schaatsen,43,en,0.04944288358092308,3.0069371426766716
3644,de_zilveren_schaatsen,43,korter,0.0029343622736632824,5.8312651325608105
3645,de_zilveren_schaatsen,43,",",0.03242805600166321,3.4287313049042014
3646,de_zilveren_schaatsen,43,flap,0.00017343602667097002,8.659701748929685
3647,de_zilveren_schaatsen,43,!,0.00035649887286126614,7.939179479794399
3648,de_zilveren_schaatsen,44,lag,2.1214771095401375e-06,13.06339796211471
3649,de_zilveren_schaatsen,44,hij,4.703931335825473e-05,9.964526851456316
3650,de_zilveren_schaatsen,44,zoo,8.307353709824383e-06,11.698369446282955
3651,de_zilveren_schaatsen,44,lang,4.760752744914498e-06,12.255104762535789
3652,de_zilveren_schaatsen,44,als,0.0003904588520526886,7.848187966700907
3653,de_zilveren_schaatsen,44,hij,0.00015489883662667125,8.772738321049506
3654,de_zilveren_schaatsen,44,was,3.634305903688073e-05,10.222507320308967
3655,de_zilveren_schaatsen,44,op,0.0004123375110793859,7.793668342328283
3656,de_zilveren_schaatsen,44,het,5.520121703739278e-05,9.804525557145418
3657,de_zilveren_schaatsen,44,ijs,4.934052867611172e-06,12.219349824954811
3658,de_zilveren_schaatsen,44,te,0.0009316179202869534,6.97858778410759
3659,de_zilveren_schaatsen,44,"
",0.00046921183820813894,7.6644562108806085
3660,de_zilveren_schaatsen,44,spartelen,0.00032776358420960605,8.023217989315576
3661,de_zilveren_schaatsen,44,.,0.026496686041355133,3.630735608853197
3662,de_zilveren_schaatsen,44,"

",7.56742010707967e-05,9.489073260485242
3663,de_zilveren_schaatsen,45,Ha,6.429769564419985e-05,9.651986764933646
3664,de_zilveren_schaatsen,45,",",0.018437175080180168,3.9933862678072707
3665,de_zilveren_schaatsen,45,ha,0.007570600137114525,4.883482936324478
3666,de_zilveren_schaatsen,45,",",0.3174368143081665,1.1474764905075379
3667,de_zilveren_schaatsen,45,”,0.002632137853652239,5.939958890882952
3668,de_zilveren_schaatsen,45,riep,1.4088552688917844e-06,13.472733049350104
3669,de_zilveren_schaatsen,45,Griete,6.024707545293495e-05,9.717056526971874
3670,de_zilveren_schaatsen,45,lachend,2.314155426574871e-05,10.673880670530954
3671,de_zilveren_schaatsen,45,.,0.04784195125102997,3.0398523831516715
3672,de_zilveren_schaatsen,46,Daar,4.435362643562257e-05,10.023316083991855
3673,de_zilveren_schaatsen,46,ben,0.00023427359701599926,8.359020907592534
3674,de_zilveren_schaatsen,46,je,0.001527720713056624,6.483978384357205
3675,de_zilveren_schaatsen,46,mooi,1.972030986507889e-06,13.136446588667987
3676,de_zilveren_schaatsen,46,te,1.918334783113096e-05,10.861467955715119
3677,de_zilveren_schaatsen,46,land,1.7191650840686634e-05,10.97108670823662
3678,de_zilveren_schaatsen,46,gekomen,0.001438038656488061,6.544475137924947
3679,de_zilveren_schaatsen,46,.,0.029888177290558815,3.5102922851225027
3680,de_zilveren_schaatsen,48,"
",0.0018498455174267292,6.292653147472224
3681,de_zilveren_schaatsen,48,even,6.44145839032717e-05,9.6501704923664
3682,de_zilveren_schaatsen,48,snel,0.000282174238236621,8.172985811739514
3683,de_zilveren_schaatsen,48,kwam,0.00010466675303177908,9.164729035580084
3684,de_zilveren_schaatsen,48,het,3.3487547625554726e-05,10.304336900905541
3685,de_zilveren_schaatsen,48,liefderijke,0.001970824785530567,6.22930315099311
3686,de_zilveren_schaatsen,48,zusterhart,0.00013536088226828724,8.907566144188129
3687,de_zilveren_schaatsen,48,weer,0.0004138099611736834,7.790103720507374
3688,de_zilveren_schaatsen,48,boven,0.0005589158390648663,7.489511652378488
3689,de_zilveren_schaatsen,48,",",0.022319601848721504,3.8022899799470604
3690,de_zilveren_schaatsen,48,en,0.001166372443549335,6.753856822203865
3691,de_zilveren_schaatsen,48,met,9.800311090657488e-05,9.230511335852889
3692,de_zilveren_schaatsen,48,een,0.0002811559534166008,8.176601048217814
3693,de_zilveren_schaatsen,48,"
",0.11227566748857498,2.186798114903986
3694,de_zilveren_schaatsen,48,fikschen,0.0025034502614289522,5.990085394005398
3695,de_zilveren_schaatsen,48,omzwaai,0.0005078777903690934,7.58526970946701
3696,de_zilveren_schaatsen,48,stond,0.0003797436656896025,7.87601409683922
3697,de_zilveren_schaatsen,48,zij,0.0038624347653239965,5.556457526137404
3698,de_zilveren_schaatsen,48,",",0.015205688774585724,4.186085659662364
