"","X","story_name","document_id","word","word_n","paragraph_n","lp","wl","s_lp","s_lp1","s_lp2","s_lp3","s_wl","s_wl1","s_wl2","s_wl3","number_word","word_rm_punct","pos","lp_quantile"
"4826",4826,"practice story de uil",11,"ken",39,0,-4.9814624786377,3,0.046978990561093,0.690198207841382,0.857038073640778,0.105963731265544,-0.713901874399868,-0.713901874399868,0.888563488364776,-0.393408801846939,40,"ken","VERB","med_lp"
"4827",4827,"practice story de uil",11,"je",40,0,-3.21872425079346,2,0.469518483988766,0.046978990561093,0.690198207841382,0.857038073640778,-1.0343949469528,-0.713901874399868,-0.713901874399868,0.888563488364776,41,"je","PRON","med_lp"
"4828",4828,"practice story de uil",11,"al:",41,0,-10.3284258842468,3,-1.23472192968582,0.469518483988766,0.046978990561093,0.690198207841382,-0.713901874399868,-1.0343949469528,-0.713901874399868,-0.713901874399868,42,"al","ADV","low_lp"
"4829",4829,"practice story de uil",11,"een",42,0,-2.73434114456177,3,0.585628175773442,-1.23472192968582,0.469518483988766,0.046978990561093,-0.713901874399868,-0.713901874399868,-1.0343949469528,-0.713901874399868,43,"een","DET","med_lp"
"4830",4830,"practice story de uil",11,"lijster",43,0,-9.4589729309082,7,-1.02630856197201,0.585628175773442,-1.23472192968582,0.469518483988766,0.568070415811847,-0.713901874399868,-0.713901874399868,-1.0343949469528,44,"lijster","NOUN","low_lp"
"4831",4831,"practice story de uil",11,"nazetten,",44,0,-19.1349534988403,9,-3.34570225469864,-1.02630856197201,0.585628175773442,-1.23472192968582,1.2090565609177,0.568070415811847,-0.713901874399868,-0.713901874399868,45,"nazetten","VERB","low_lp"
"4832",4832,"practice story de uil",11,"dat",45,0,-3.33496522903442,3,0.441654786880693,-3.34570225469864,-1.02630856197201,0.585628175773442,-0.713901874399868,1.2090565609177,0.568070415811847,-0.713901874399868,46,"dat","SCONJ","med_lp"
"4833",4833,"practice story de uil",11,"kun",46,0,-6.04947328567505,3,-0.209029949537027,0.441654786880693,-3.34570225469864,-1.02630856197201,-0.713901874399868,-0.713901874399868,1.2090565609177,0.568070415811847,47,"kun","AUX","med_lp"
"4834",4834,"practice story de uil",11,"je",47,0,-0.0465883426368237,2,1.22989950854704,-0.209029949537027,0.441654786880693,-3.34570225469864,-1.0343949469528,-0.713901874399868,-0.713901874399868,1.2090565609177,48,"je","PRON","high_lp"
"4835",4835,"practice story de uil",11,"heel",48,0,-5.61745166778564,4,-0.105471637423922,1.22989950854704,-0.209029949537027,0.441654786880693,-0.393408801846939,-1.0343949469528,-0.713901874399868,-0.713901874399868,49,"heel","ADJ","med_lp"
"4836",4836,"practice story de uil",11,"dapper,",49,0,-10.652557849884,7,-1.31241841030935,-0.105471637423922,1.22989950854704,-0.209029949537027,0.568070415811847,-0.393408801846939,-1.0343949469528,-0.713901874399868,50,"dapper","NOUN","low_lp"
"4837",4837,"practice story de uil",11,"maar",50,0,-1.92499983310699,4,0.779632403032085,-1.31241841030935,-0.105471637423922,1.22989950854704,-0.393408801846939,0.568070415811847,-0.393408801846939,-1.0343949469528,51,"maar","CCONJ","high_lp"
"4838",4838,"practice story de uil",11,"als",51,0,-3.81135725975037,3,0.327460606399413,0.779632403032085,-1.31241841030935,-0.105471637423922,-0.713901874399868,-0.393408801846939,0.568070415811847,-0.393408801846939,52,"als","SCONJ","med_lp"
"4839",4839,"practice story de uil",11,"je",52,0,-1.01231372356415,2,0.998409031514429,0.327460606399413,0.779632403032085,-1.31241841030935,-1.0343949469528,-0.713901874399868,-0.393408801846939,0.568070415811847,53,"je","PRON","high_lp"
"4840",4840,"practice story de uil",11,"een",53,0,-3.43217134475708,3,0.418353866615433,0.998409031514429,0.327460606399413,0.779632403032085,-0.713901874399868,-1.0343949469528,-0.713901874399868,-0.393408801846939,54,"een","DET","med_lp"
"4841",4841,"practice story de uil",11,"dode",54,0,-7.34850120544434,4,-0.520415151546852,0.418353866615433,0.998409031514429,0.327460606399413,-0.393408801846939,-0.713901874399868,-1.0343949469528,-0.713901874399868,55,"dode","ADJ","low_lp"
"4842",4842,"practice story de uil",11,"kip",55,0,-5.70568990707397,3,-0.126622901032381,-0.520415151546852,0.418353866615433,0.998409031514429,-0.713901874399868,-0.393408801846939,-0.713901874399868,-1.0343949469528,56,"kip","VERB","med_lp"
"4843",4843,"practice story de uil",11,"ziet",56,0,-4.80189037322998,4,0.0900235590932638,-0.126622901032381,-0.520415151546852,0.418353866615433,-0.393408801846939,-0.713901874399868,-0.393408801846939,-0.713901874399868,57,"ziet","VERB","med_lp"
"4844",4844,"practice story de uil",11,"liggen,",57,0,-6.18835079669952,7,-0.242319766612442,0.0900235590932638,-0.126622901032381,-0.520415151546852,0.568070415811847,-0.393408801846939,-0.713901874399868,-0.393408801846939,58,"liggen","VERB","med_lp"
"4845",4845,"practice story de uil",11,"dan",58,0,-2.93526744842529,3,0.537464870916422,-0.242319766612442,0.0900235590932638,-0.126622901032381,-0.713901874399868,0.568070415811847,-0.393408801846939,-0.713901874399868,59,"dan","SCONJ","med_lp"
"4846",4846,"practice story de uil",11,"ga",59,0,-3.76709127426147,2,0.338071442874793,0.537464870916422,-0.242319766612442,0.0900235590932638,-1.0343949469528,-0.713901874399868,0.568070415811847,-0.393408801846939,60,"ga","VERB","med_lp"
"4847",4847,"practice story de uil",11,"je",60,0,-0.314948827028275,2,1.16557180444463,0.338071442874793,0.537464870916422,-0.242319766612442,-1.0343949469528,-1.0343949469528,-0.713901874399868,0.568070415811847,61,"je","PRON","high_lp"
"4848",4848,"practice story de uil",11,"eerst",61,0,-5.11914539337158,5,0.013975525766183,1.16557180444463,0.338071442874793,0.537464870916422,-0.0729157292940105,-1.0343949469528,-1.0343949469528,-0.713901874399868,62,"eerst","ADV","med_lp"
"4849",4849,"practice story de uil",11,"een",62,0,-2.77737331390381,3,0.575313092825978,0.013975525766183,1.16557180444463,0.338071442874793,-0.713901874399868,-0.0729157292940105,-1.0343949469528,-1.0343949469528,63,"een","DET","med_lp"
"4850",4850,"practice story de uil",11,"stok",63,0,-7.90597295761108,4,-0.654044653670287,0.575313092825978,0.013975525766183,1.16557180444463,-0.393408801846939,-0.713901874399868,-0.0729157292940105,-1.0343949469528,64,"stok","NOUN","low_lp"
"4851",4851,"practice story de uil",11,"halen,",64,0,-7.71948277950287,6,-0.609341779390736,-0.654044653670287,0.575313092825978,0.013975525766183,0.247577343258918,-0.393408801846939,-0.713901874399868,-0.0729157292940105,65,"halen","VERB","low_lp"
"4852",4852,"practice story de uil",11,"voordat",65,0,-4.70481586456299,7,0.113292932315545,-0.609341779390736,-0.654044653670287,0.575313092825978,0.568070415811847,0.247577343258918,-0.393408801846939,-0.713901874399868,66,"voordat","SCONJ","med_lp"
"4853",4853,"practice story de uil",11,"je",66,0,-0.471577167510986,2,1.12802700136577,0.113292932315545,-0.609341779390736,-0.654044653670287,-1.0343949469528,0.568070415811847,0.247577343258918,-0.393408801846939,67,"je","PRON","high_lp"
"4854",4854,"practice story de uil",11,"dichterbij",67,0,-9.51572608947754,10,-1.03991265275164,1.12802700136577,0.113292932315545,-0.609341779390736,1.52954963347063,-1.0343949469528,0.568070415811847,0.247577343258918,68,"dichterbij","ADJ","low_lp"
"4855",4855,"practice story de uil",11,"komt.",68,0,-2.50293380022049,5,0.641097978668105,-1.03991265275164,1.12802700136577,0.113292932315545,-0.0729157292940105,1.52954963347063,-1.0343949469528,0.568070415811847,69,"komt","VERB","med_lp"
"4856",4856,"practice story de uil",11,"Ik",69,0,-2.21069478988647,2,0.711149516347274,0.641097978668105,-1.03991265275164,1.12802700136577,-1.0343949469528,-0.0729157292940105,1.52954963347063,-1.0343949469528,70,"ik","PRON","high_lp"
"4857",4857,"practice story de uil",11,"zal",70,0,-2.18685102462769,3,0.716865017568447,0.711149516347274,0.641097978668105,-1.03991265275164,-0.713901874399868,-1.0343949469528,-0.0729157292940105,1.52954963347063,71,"zal","AUX","high_lp"
"4858",4858,"practice story de uil",11,"zelf",71,0,-6.10872077941895,4,-0.223231948221779,0.716865017568447,0.711149516347274,0.641097978668105,-0.393408801846939,-0.713901874399868,-1.0343949469528,-0.0729157292940105,72,"zelf","ADV","med_lp"
"4859",4859,"practice story de uil",11,"wel",72,0,-2.95637130737305,3,0.532406142553753,-0.223231948221779,0.716865017568447,0.711149516347274,-0.713901874399868,-0.393408801846939,-0.713901874399868,-1.0343949469528,73,"wel","ADV","med_lp"
"4860",4860,"practice story de uil",11,"eens",73,0,-3.17028832435608,4,0.481128881662832,0.532406142553753,-0.223231948221779,0.716865017568447,-0.393408801846939,-0.713901874399868,-0.393408801846939,-0.713901874399868,74,"eens","ADV","med_lp"
"4861",4861,"practice story de uil",11,"gaan",74,0,-4.02126121520996,4,0.277145301717544,0.481128881662832,0.532406142553753,-0.223231948221779,-0.393408801846939,-0.393408801846939,-0.713901874399868,-0.393408801846939,75,"gaan","VERB","med_lp"
"4862",4862,"practice story de uil",11,"kijken,",75,0,-3.56394112110138,7,0.38676781846256,0.277145301717544,0.481128881662832,0.532406142553753,0.568070415811847,-0.393408801846939,-0.393408801846939,-0.713901874399868,76,"kijken","VERB","med_lp"
"4863",4863,"practice story de uil",11,"wat",76,0,-4.52393245697021,3,0.156651828268687,0.38676781846256,0.277145301717544,0.481128881662832,-0.713901874399868,0.568070415811847,-0.393408801846939,-0.393408801846939,77,"wat","PRON","med_lp"
"4864",4864,"practice story de uil",11,"dat",77,0,-4.12154865264893,3,0.253105769163442,0.156651828268687,0.38676781846256,0.277145301717544,-0.713901874399868,-0.713901874399868,0.568070415811847,-0.393408801846939,78,"dat","SCONJ","med_lp"
"4865",4865,"practice story de uil",11,"voor",78,0,-4.8397216796875,4,0.0809551558478103,0.253105769163442,0.156651828268687,0.38676781846256,-0.393408801846939,-0.713901874399868,-0.713901874399868,0.568070415811847,79,"voor","ADP","med_lp"
"4866",4866,"practice story de uil",11,"een",79,0,-3.55428171157837,3,0.389083239971093,0.0809551558478103,0.253105769163442,0.156651828268687,-0.713901874399868,-0.393408801846939,-0.713901874399868,-0.713901874399868,80,"een","DET","med_lp"
"4867",4867,"practice story de uil",11,"ondier",80,0,-9.35522319178563,6,-1.00143909382318,0.389083239971093,0.0809551558478103,0.253105769163442,0.247577343258918,-0.713901874399868,-0.393408801846939,-0.713901874399868,81,"ondier","NOUN","low_lp"
"4868",4868,"practice story de uil",11,"wezen",81,0,-7.21078300476074,5,-0.487403228486793,-1.00143909382318,0.389083239971093,0.0809551558478103,-0.0729157292940105,0.247577343258918,-0.713901874399868,-0.393408801846939,82,"wezen","VERB","low_lp"
"4869",4869,"practice story de uil",11,"zal.'",82,0,-10.1277046203613,5,-1.18660777420735,-0.487403228486793,-1.00143909382318,0.389083239971093,-0.0729157292940105,-0.0729157292940105,0.247577343258918,-0.713901874399868,83,"zal","AUX","low_lp"
"4870",4870,"practice story de uil",11,"vervolgde",83,0,-13.6980762481689,9,-2.04244841754969,-1.18660777420735,-0.487403228486793,-1.00143909382318,1.2090565609177,-0.0729157292940105,-0.0729157292940105,0.247577343258918,84,"vervolgde","VERB","low_lp"
"4871",4871,"practice story de uil",11,"de",84,0,-1.53946506977081,2,0.872047522319565,-2.04244841754969,-1.18660777420735,-0.487403228486793,-1.0343949469528,1.2090565609177,-0.0729157292940105,-0.0729157292940105,85,"de","DET","high_lp"
"4872",4872,"practice story de uil",11,"baas,",85,0,-6.16204404830933,5,-0.236013872769024,0.872047522319565,-2.04244841754969,-1.18660777420735,-0.0729157292940105,-1.0343949469528,1.2090565609177,-0.0729157292940105,86,"baas","NOUN","med_lp"
"4873",4873,"practice story de uil",11,"en",86,0,-2.75443458557129,2,0.580811650976244,-0.236013872769024,0.872047522319565,-2.04244841754969,-1.0343949469528,-0.0729157292940105,-1.0343949469528,1.2090565609177,87,"en","CCONJ","med_lp"
"4874",4874,"practice story de uil",11,"zelf",87,0,-9.93037986755371,4,-1.13930778389964,0.580811650976244,-0.236013872769024,0.872047522319565,-0.393408801846939,-1.0343949469528,-0.0729157292940105,-1.0343949469528,88,"zelf","ADV","low_lp"
"4875",4875,"practice story de uil",11,"ging",88,0,-3.16351866722107,4,0.482751611261205,-1.13930778389964,0.580811650976244,-0.236013872769024,-0.393408801846939,-0.393408801846939,-1.0343949469528,-0.0729157292940105,89,"ging","VERB","med_lp"
"4876",4876,"practice story de uil",11,"hij",89,0,-2.13588333129883,3,0.729082295766748,0.482751611261205,-1.13930778389964,0.580811650976244,-0.713901874399868,-0.393408801846939,-0.393408801846939,-1.0343949469528,90,"hij","PRON","high_lp"
"4877",4877,"practice story de uil",11,"heel",90,0,-7.2104320526123,4,-0.487319103038853,0.729082295766748,0.482751611261205,-1.13930778389964,-0.393408801846939,-0.713901874399868,-0.393408801846939,-0.393408801846939,91,"heel","ADJ","low_lp"
"4878",4878,"practice story de uil",11,"dapper",91,0,-4.18734788894653,6,0.237333276382641,-0.487319103038853,0.729082295766748,0.482751611261205,0.247577343258918,-0.393408801846939,-0.713901874399868,-0.393408801846939,92,"dapper","NOUN","med_lp"
"4879",4879,"practice story de uil",11,"de",92,0,-5.4832501411438,2,-0.07330268335647,0.237333276382641,-0.487319103038853,0.729082295766748,-1.0343949469528,0.247577343258918,-0.393408801846939,-0.713901874399868,93,"de","DET","med_lp"
"4880",4880,"practice story de uil",11,"schuur",93,0,-5.04789304733276,6,0.0310551634147044,-0.07330268335647,0.237333276382641,-0.487319103038853,0.247577343258918,-1.0343949469528,0.247577343258918,-0.393408801846939,94,"schuur","NOUN","med_lp"
"4881",4881,"practice story de uil",11,"in",94,0,-3.74257278442383,2,0.343948679841667,0.0310551634147044,-0.07330268335647,0.237333276382641,-1.0343949469528,0.247577343258918,-1.0343949469528,0.247577343258918,95,"in","ADP","med_lp"
"4882",4882,"practice story de uil",11,"en",95,0,-3.81705808639526,2,0.326094082224353,0.343948679841667,0.0310551634147044,-0.07330268335647,-1.0343949469528,-1.0343949469528,0.247577343258918,-1.0343949469528,96,"en","CCONJ","med_lp"
"4883",4883,"practice story de uil",11,"keek",96,0,-5.14550399780273,4,0.0076572017020256,0.326094082224353,0.343948679841667,0.0310551634147044,-0.393408801846939,-1.0343949469528,-1.0343949469528,0.247577343258918,97,"keek","VERB","med_lp"
"4884",4884,"practice story de uil",11,"rond.",97,0,-5.81443309783936,5,-0.152689331097785,0.0076572017020256,0.326094082224353,0.343948679841667,-0.0729157292940105,-0.393408801846939,-1.0343949469528,-1.0343949469528,98,"rond","ADP","med_lp"
"4885",4885,"practice story jorinde en joringel",12,"Er",0,0,NA,2,NA,NA,NA,NA,-1.0343949469528,NA,NA,NA,1,"er","ADV",NA
"4886",4886,"practice story jorinde en joringel",12,"was",1,0,-3.22790026664734,3,0.467318934997692,NA,NA,NA,-0.713901874399868,-1.0343949469528,NA,NA,2,"was","AUX","med_lp"
"4887",4887,"practice story jorinde en joringel",12,"eens",2,0,-8.31369781494141,4,-0.751778878725881,0.467318934997692,NA,NA,-0.393408801846939,-0.713901874399868,-1.0343949469528,NA,3,"eens","ADV","low_lp"
"4888",4888,"practice story jorinde en joringel",12,"een",3,0,-0.412302017211914,3,1.14223562950159,-0.751778878725881,0.467318934997692,NA,-0.713901874399868,-0.393408801846939,-0.713901874399868,-1.0343949469528,4,"een","DET","high_lp"
"4889",4889,"practice story jorinde en joringel",12,"oud",4,0,-7.17396926879883,3,-0.478578743320014,1.14223562950159,-0.751778878725881,0.467318934997692,-0.713901874399868,-0.713901874399868,-0.393408801846939,-0.713901874399868,5,"oud","ADJ","low_lp"
"4890",4890,"practice story jorinde en joringel",12,"slot,",5,0,-13.6623446941376,5,-2.03388333823089,-0.478578743320014,1.14223562950159,-0.751778878725881,-0.0729157292940105,-0.713901874399868,-0.713901874399868,-0.393408801846939,6,"slot","NOUN","low_lp"
"4891",4891,"practice story jorinde en joringel",12,"middenin",6,0,-10.6457452774048,8,-1.31078539363176,-2.03388333823089,-0.478578743320014,1.14223562950159,0.888563488364776,-0.0729157292940105,-0.713901874399868,-0.713901874399868,7,"middenin","PROPN","low_lp"
"4892",4892,"practice story jorinde en joringel",12,"een",7,0,-2.17462015151978,3,0.719796835149504,-1.31078539363176,-2.03388333823089,-0.478578743320014,-0.713901874399868,0.888563488364776,-0.0729157292940105,-0.713901874399868,8,"een","DET","high_lp"
"4893",4893,"practice story jorinde en joringel",12,"groot,",8,0,-6.97154331207275,6,-0.43005596219428,0.719796835149504,-1.31078539363176,-2.03388333823089,0.247577343258918,-0.713901874399868,0.888563488364776,-0.0729157292940105,9,"groot","ADJ","low_lp"
"4894",4894,"practice story jorinde en joringel",12,"dicht",9,0,-5.8206615447998,5,-0.154182329196955,-0.43005596219428,0.719796835149504,-1.31078539363176,-0.0729157292940105,0.247577343258918,-0.713901874399868,0.888563488364776,10,"dicht","ADJ","med_lp"
"4895",4895,"practice story jorinde en joringel",12,"bos.",10,0,-7.13669955730438,4,-0.469644957936396,-0.154182329196955,-0.43005596219428,0.719796835149504,-0.393408801846939,-0.0729157292940105,0.247577343258918,-0.713901874399868,11,"bos","NOUN","low_lp"
"4896",4896,"practice story jorinde en joringel",12,"Als",11,0,-4.84304141998291,3,0.0801593931187921,-0.469644957936396,-0.154182329196955,-0.43005596219428,-0.713901874399868,-0.393408801846939,-0.0729157292940105,0.247577343258918,12,"als","SCONJ","med_lp"
"4897",4897,"practice story jorinde en joringel",12,"iemand",12,0,-3.07311797142029,6,0.504421229362065,0.0801593931187921,-0.469644957936396,-0.154182329196955,0.247577343258918,-0.713901874399868,-0.393408801846939,-0.0729157292940105,13,"iemand","PRON","med_lp"
"4898",4898,"practice story jorinde en joringel",12,"op",13,0,-4.10240793228149,2,0.257693920801698,0.504421229362065,0.0801593931187921,-0.469644957936396,-1.0343949469528,0.247577343258918,-0.713901874399868,-0.393408801846939,14,"op","ADP","med_lp"
"4899",4899,"practice story jorinde en joringel",12,"honderd",14,0,-9.04278755187988,7,-0.926546296396316,0.257693920801698,0.504421229362065,0.0801593931187921,0.568070415811847,-1.0343949469528,0.247577343258918,-0.713901874399868,15,"honderd","NUM","low_lp"
"4900",4900,"practice story jorinde en joringel",12,"schreden",15,0,-6.22348737716675,8,-0.250742227007801,-0.926546296396316,0.257693920801698,0.504421229362065,0.888563488364776,0.568070415811847,-1.0343949469528,0.247577343258918,16,"schreden","NOUN","med_lp"
"4901",4901,"practice story jorinde en joringel",12,"dicht",16,0,-6.51741170883179,5,-0.321197746860967,-0.250742227007801,-0.926546296396316,0.257693920801698,-0.0729157292940105,0.888563488364776,0.568070415811847,-1.0343949469528,17,"dicht","ADJ","med_lp"
